Date,Time,location,Latitude,long,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary
7/19/1949,21:01,Seattle,47.6032,-122.3303,Air Transport Associates,,Seattle - Chicago,Curtiss C-46F-1-CU,N5075N,22463,32,2,4,A power failure occurred in the No. 1 engine on takeoff and the pilot cut power to both engines and discontinued takeoff.  He then apparently changed his mind and applied power. The left engine continued to malfunction and the aircraft collided with power lines and crashed into houses. Use of improper fuel necessitated operating the aircraft's engines in excess of  operating limits resulting in engine failure. Decision to takeoff after the failure of the left engine.
7/30/1949,10:45,Chesterfield Township,40.1202,-74.6535,Eastern Air Lines / Military - USN,557,New York City - Wilmington,Douglas DC-3 -201D/ F-6-F- 5 Hellcat,N19963/BU72887,2260 /,16,16,0,"Midair collision with a US Navy F-6F.  The F-6F was buzzing a small private aircraft which was cruising below the DC-3. The F-6F had pulled up into a climbing turn and collided with the DC-3. All fifteen killed on the DC-3, and one on the F-6F. Reckless conduct of the Navy pilot in performing aerobatimaneuvers on a civil airway."
8/2/1949,11:30,Jaquirana,-28.8839,-50.359,Varig,,Sao Paulo - Porto Alegre,Curtiss C-46D-10-CU,PP-VBI,33100,36,5,0,"Twenty minutes before arriving a Porto Alegre, a fire was discovered in cargo hold 'G.'  The pilot executed an emergency descent while the crew tried to extinguish the flames to no avail. As the plane attempted to land, the panicking passengers rushed to the front of the plane to escape the flames causing the center of gravity to change, resulting in a hard landing. The cause of the fire in the hold 'G' was not determined."
8/6/1949,,Salasaca,-1.321,-78.5768,Shell Co of Ecuador,,Mers Nueva - Ambato,Bristol 170 Freighter 21,HC-SBU,12739,34,34,0,The aircraft was part of relief efforts of the Ecuador earthquake.
8/19/1949,12:00,Oldham,53.5444,-2.1169,British European Airways,,Belfast - Manchester,Douglas DC-3,G-AHCY,12355,24,24,0,"Crashed into a cloud shrouded 1,500 ft.  mountain 15 nm short of its destination.  Navigational error and improper approach procedure. Failure to check the position of the aircraft accurately before descent from a safe altitude."
9/9/1949,10:45,Sault-au-Cochon,47.1534,-70.6475,Canadian PacifiAir Lines,,Montreal - Comeau Bay,Douglas DC-3,CF-CUA,4518,23,23,0,"The aircraft disintegrated in flight 40 miles outside of Quebec.  Detonation of a dynamite bomb in the forward baggage compartment. Planted by Albert Guay, a jeweler, in a plot to kill his wife who was a passenger on the plane. Guay, who assembled the bomb, had his accomplice, Marguerite Pitre, air express the bomb on the aircraft. Ms. Pitre's brother, a clockmaker, helped make the timing mechanism. The insurance policy was for 10,000 dollars.  All three were hanged for their crimes."
10/9/1949,,Cheyenne,41.1402,-104.8188,Slick Airways,8-Nov,Las Vegas - Denver,Curtiss C-46E-1-CS,N59485,2939,4,4,0,"Diverted to Cheyenne, while on approach, the aircraft crashed 2.5 miles short of the runway after encountering severe turbulence and icing. Loss of control of the aircraft during an instrument approach to Cheyenne, under conditions of heavy icing and severe turbulence."
11/4/1949,21:34,Akron,41.0731,-81.5178,Harrington's Inc,,Philadelphia - Cleveland,Douglas DC-3,NC29086,4304,3,3,0,The cargo plane collided with trees short of the runway while attempting to land. The improper execution of an instrument approach which resulted in the aircraft being flown to the right of the proper approach path at an altitude too low to clear the terrain.
11/29/1949,5:49,Dallas,32.7758,-96.7967,American Airlines,157,New York City - Mexico City,Douglas DC-6,N90728,42895/58,46,28,0,"During a pull-up for a go-around, after attemping a landing approach with the No. 1 engine feathered,  the No. 4 engine lost power then came on with a surge. The flight engineer feathered the No. 4 engine without instructions from the captain. The aircraft stalled, then collided with wires and a building.  Crew's improper handling of the aircraft after an engine failed."
12/7/1949,17:15,Vallejo,38.1131,-122.2358,Arrow Airlines,,Burbank - Oakland - Sacramento,Douglas DC-3,NC60256,9201,9,9,0,"Struck a 1,200 ft. hill obscured by clouds, during a rainstorm, 6 miles east of Vallejo, California. The pilot failed to fly at the assigned altitude of 4,000 feet on his flightplan."
12/12/1949,21:51,Jungshahi,24.8572,67.7725,Pakair,,,Douglas DC-3,AP-ADI,4841,26,26,0,Hit a mountain and burned 30 miles north of  Karachi airport. Navigational error.
12/16/1949,,Orizaba,18.851,-97.0989,Mexicana,,Mexico City - Merida,Douglas DC-3,XA-DUK,11721,17,17,0,Crashed into a mountain while en route.
12/18/1949,20:30,Aulnay-sous-Bois,48.9386,2.4906,Sabena,,,Douglas C-47A-60-DL,OO-AUQ,10241,8,8,0,Crashed after the wing failed during takeoff.
12/30/1949,,Comilla,23.45,91.2,Bharat Airways,,Agartala - Calcutta,Douglas C-54A-DO,VT-CYK,3089,7,7,0,Crashed and burned after attempting an emergency landing.
1/18/1950,,Albacete,38.9956,-1.8558,Ejercito del Aire,,,Junkers JU-52/3m,,,16,16,0,The military plane crashed on the southeast coast of Spain.
2/2/1950,,North Sea,40.9406,-72.4031,KLM Royal Dutch Airlines,,Amsterdam - London,Douglas DC-3,PH-TEU,13396,7,7,0,"Crash into the ocean during a night mail flight shortly after takeoff, 40 miles off the Dutch coast."
3/7/1950,20:59,Minneapolis,44.9833,-93.2667,Northwest Orient Airlines,307,Rochester Minn. - Minneapolis,Martin 202,N93050,9134,13,13,2,"Crashed into a flag pole, well marked by red neon obstruction lights, on approach in blowing snow.  Pilot's attempt to land visual rather than ILS after visual reference to the ground was lost."
3/25/1950,,Ankara,39.93,32.86,Devlet Hava Yollairi,,,Douglas DC-3,TC-BAL,19423,15,15,0,Crashed and caught fire during landing at Etimeagut airport.
4/5/1950,,Hatiara,22.6067,88.4542,Deccan Airways,,,Douglas C-47A,VT-CJD,12826,3,3,0,The cargo plane lost an engine on takeoff and attempted an emergency return but crashed. Overloaded.
4/15/1950,,Santa Ana,9.3221,-74.5717,Lineas AÃ©reas Nacionales,,,Douglas C-47 (DC-3),HK-309,,25,25,0,
5/23/1950,10:20,Myrtle Beach,33.7167,-78.8833,Military - U.S. Air Force,,,Curtiss C-46D,44-77577,32973,39,39,0,"Lost the left aileron after taking off, lost control and crashed."
5/27/1950,17:30,Teterboro,40.853,-74.0604,Regina Cargo Airlines,,,Curtiss C-46F-1-CU,N9406H,22582,2,1,0,The cargo plane lost an engine on takeoff and crashed. Overloading of the aircraft due to faulty loading and dispatch procedures coupled with engine malfunctioning due to inadequate maintenance.
6/23/1950,23:25,Lake City,44.3301,-85.2078,Northwest Orient Airlines,2501,New York City - Minneapolis-St. Paul,Douglas DC-4,N95425,10270,58,58,0,"En route from New York to Minneapolis, the aircraft crashed into Lake Michigan. The DC-4 was last reported at 3,500 ft. The crash occurred shortly after the aircraft entered an area of severe turbulence with thunderstorm activity. The wreckage was located in 150 feet of water but was not recoverable because it was in 30 feet of silt. The forecast of a squall line in the areas was not made available to the crew. Cause unknown."
7/9/1950,,Casablanca,33.5333,-7.5833,Aigle Azur,,Paris - Dakar,Douglas DC-3,F-BFGL,13824,29,22,0,Crashed on climb-out.
7/28/1950,,Porto Alegre,-30.0277,-51.2286,Panair do Brasil,,Rio de Janeiro - Porte Algegre,Lockheed 049 Constellation,PP-PCG,2962,50,50,0,The aircraft flew into power lines during a landing attempt after running out of fuel while in a holding pattern.
9/4/1950,14:10,Utica,43.102,-75.23,Robinson Airlines,32,"Utica, NY - Newark, NJ",Douglas DC-3,N18936,2011,23,16,0,"Engine parts were observed falling from a height of 3,000 feet. Soon after, the plane was seen losing altitude until it crashed into trees 1.5 miles southeast of Oneida County Airport. Failure of the left engine shortly after takeoff coupled with increased drag due to loss of the left cowling and reduced power output of the right engine resulting from the high pitch position of the right propeller."
9/14/1950,,Tehran,35.6864,51.4329,Iran Air,,,Douglas DC-3,EP-AAG,9813,8,8,0,Crashed during takeoff.
10/13/1950,,Casablanca,33.5333,-7.5833,Air Atlas,,Casablanca -  Algiers,Douglas DC-3,F-BAXM,20245,7,4,0,
10/13/1950,,Almelund,45.4915,-92.7877,Northwest Orient Airlines,,Training,Martin 202,NC93037,9158,6,6,0,"Crashed after making a steep right turn. The unwanted reversal of the right propeller during flight, as a result of which the crew was unable to maintain control of the aircraft."
10/17/1950,,London,51.5002,-0.1262,British European Airways,,London - Glasgow,Douglas C-47A,G-AGIW,12186,29,28,0,Crashed into trees on Mill Hill after engine failure during takeoff. Everyone except one flight attendant was killed.
11/6/1950,8:15,Butte,46.0128,-112.5356,Northwest Orient Airlines,115,Helena - Butte,Martin 202,N93040,9161,21,21,0,"The pilot failed to follow the carrier's prescribed instrument approach to Butte Airport and crashed into a mountain at about the 8,250 foot level. Captain's failure to follow prescribed approach procedures."
11/17/1950,,Surabaya,-7.2433,112.7414,Garuda Indonesia Airlines,,,Douglas DC-3,PK-DPB,19005,23,2,0,Veered off the runway and crashed into a ditch..
11/23/1950,,Cusco,-13.525,-71.9722,Faucett,,Maldorado - Quincemil,Douglas DC-3,OB-PAU-201,15992/32740,9,9,0,Crashed into a hill in poor weather conditions while en route.
11/25/1950,,Kitka,43.0531,27.7759,Indamer,,,Douglas C-47A,VT-COI,14037/25482,3,3,0,Failure of the pilots to remain alert and maintain a proper look out resulting in the aircraft flying into the side of a hill.
12/13/1950,,Londrina,-23.31,-51.1628,VASP,,,Douglas DC-3,PP-SPT,20543,9,9,3,The aircraft crashed after losing its No. 1 engine on takeoff. Engine failure during takeoff. Pilot error. Short takeoff procedure used on an airfield where such a maneuver was not necessary.
12/15/1950,13:30,Valera,9.3125,-70.6069,Avensa,,Merida - Caracas,Douglas C-47-DL,YC-C-AVU,4432,31,31,0,"The aircraft crashed into mountains shortly after taking off.  Pilot error. The captain decided to cross the Seven Lagoons mountain range in severe overcast, thinking that he was 30 kms further north, where the range drops to 2,000m. Instead, he flew into 4,000m cliffs. In the last seconds, he realized he was in trouble and tried to gain altitude. For a hundred meters or so he cut through small trees, but finally crashed. A small fire followed."
12/22/1950,13:53,Penticton,49.4807,-119.5848,Canadian PacifiAir Lines,4,Vancouver - Penticton,Douglas DC-3,CF-CUF,12855,18,2,0,Struck trees on  Mt. Okanagan while making an approach to Penticton. Drifted below the minimum altitude permissible.
12/30/1950,,Santiago del Estero,-27.787,-64.2621,Aerolineas Argentinas,,Mar del Plata - Buenos,Douglas DC-3,LV-ACH,13027,18,17,0,Crashed 60 miles north of the airport after taking off from Mar del Plata.
1/12/1951,,Ixopo,-30.1552,30.061,United Airways,,,de Havilland Dove 1,ZS-DDW,4017,12,12,0,Broke up in turbulence.
1/14/1951,14:13,Philadelphia,39.95,-75.1667,National Airlines,83,Newark - Philadelphia,Douglas DC-4-1009,N74685,43102,28,7,0,"The plane overshot the landing, ran into a ditch and caught fire. Pilot error in electing to land long, on a wet and snow covered runway instead of executing a missed approach."
2/14/1951,,Cali,3.4206,-76.5222,Lineas AÃ©reas Nacionales,,,Curtiss C-46A,HK-333,,2,2,0,Cargo plane.
3/2/1951,9:12,Sioux City,42.4981,-96.3956,Mid Continent Airlines,16,"Kansas City, MO - Omaha, NB - Sioux City, Iowa",Douglas DC-3,N19928,7400,25,16,0,"After a missed ILS approach , the pilot stalled the plane and crashed in poor weather conditions. A stall during a left turn too close to the ground to effect a recovery. Pilot error."
3/11/1951,,Mount Buller,-37.1333,146.4167,PacifiOverseas Airways,,,Douglas DC-4,HS-POS,10396,24,24,0,"Crashed into hills shortly after takeoff. Crew error. The pilot taking off under VFR, lost visual contact with the ground and attempted to return to IFR procedure too late to avoid the hills. The aircraft was named 'City of Ayudhya.'"
3/21/1951,,Corozal,9.3178,-75.2958,LANSA,,,Douglas C-47,HK-315,9073,27,27,0,Crashed while on a flight to Cartagena.
3/26/1951,,Río Grande,-53.7833,-67.7,Aerolineas Argentinas,,Ushuaia - Buenos Aires,Douglas DC-3,LV-ACY,12291,20,11,2,Crashed shortly after takeoff.
4/9/1951,,Cape Town,-33.9253,18.4239,Siamese Airways,,Bangkok - Hong Kong,Douglas DC-3,HS-SAE,,16,16,0,The pilot lost control of the aircraft while attempting too steep a turn and too  low a speed while making an approach at night in dense fog and rain and struck the ground.
4/25/1951,11:49,Key West,24.5592,-81.784,Cubana de Aviacion / Military -  US Navy,493,Miami - Havana,Douglas DC-4 /Beechcraft SMB-1,CU-T188/39939,10368,43,43,0,"The plane, on a flight from Miami to Cuba, collided with a US Navy Beechcraft at 4,000 feet. Thirty-nine killed on the DC-4, four killed on the Beechcraft.  Failure of both crews to maintain sufficient vigilance under VFR conditions to prevent a collision."
4/28/1951,19:32,Fort Wayne,41.0775,-85.1375,United Air Lines,129,Cleveland - Fort Wayne - South Bend - Chicago,Douglas DC-3,N16088,1927,11,11,0,The aircraft crashed after being caught in a squall line with 65-85 mph winds and heavy rain. Windshear. The severe downdraft encountered which caused the aircraft to strike the ground in a near level attitude.
5/8/1951,,Bordeaux,44.835,-0.5755,Hunting Air Travel,,Bordeaux - Bovingdon,Vickers 639 Viking 1,G-AHPD,134,32,2,0,No. 1 engine failed shortly after taking off.  Altitude could not be maintained and an emergency belly landing was made in a field. The disconnecting of the articulated control rod of the propeller governor due to the lack of a split pin on the governor spindle and to the nut of the ball-joint of the control spindle having been unscrewed by force.
5/18/1951,,Rancharia,-22.2292,-50.8931,VASP,,Santa Cruz de Rio Prado - Presidente Prudent,Douglas DC-3,PP-SPL,17011/34274,6,6,0,Hit a mountain in fog. Pilot's decision to fly VFR in unfavorable weather conditions.
6/3/1951,,New Boston,33.4611,-94.4171,Military - U.S. Air Force,,,Fairchild C-82,,,10,10,0,Struck by lightning and crashed.
6/6/1951,,Rio de Janeiro,-22.9014,-43.1789,Lineas AÃ©reas Trans. Brasileira,,,Douglas DC-3D,PP-NAL,42979,19,2,0,"Crashed into high ground while on a VFR apporach in IFR conditions. The pilot attempted a descent over an area where the minimum safe altitude was 1,200 ft."
